,awayline,awayodds,awayteam,crowd,date,day,gameID,homeline,homeodds,hometeam,round,time,venue,year
1389,10.5,2.45,Collingwood,70926,12/6/17,Monday,9408,-10.5,1.56,Melbourne,12,3:20PM,MCG,2017
1390,-6.5,1.68,Geelong,35719,15/6/17,Thursday,9409,6.5,2.25,West Coast,13,6:10PM,Domain Stadium,2017
1391,-9.5,1.59,St Kilda,26107,16/6/17,Friday,9410,9.5,2.32,North Melbourne,13,7:50PM,Etihad Stadium,2017
1392,-2.5,1.85,Sydney,58721,17/6/17,Saturday,9411,2.5,2,Richmond,13,1:45PM,MCG,2017
1394,52.5,11,Brisbane,31772,17/6/17,Saturday,9412,-52.5,1.02,Port Adelaide,13,4:35PM,Adelaide Oval,2017
1395,-7.5,1.57,Carlton,11936,17/6/17,Saturday,9413,7.5,2.36,Gold Coast,13,7:25PM,Metricon Stadium,2017
1396,7.5,2.25,Melbourne,33667,18/6/17,Sunday,9414,-7.5,1.67,Western Bulldogs,13,3:20PM,Etihad Stadium,2017
1397,6.5,2.2,Hawthorn,49373,23/7/10,Friday,4961,-6.5,1.68,St Kilda,17,7:40PM,Etihad Stadium,2010
1398,41.5,7.1,Richmond,66727,24/7/10,Saturday,4962,-41.5,1.1,Collingwood,17,2:10PM,MCG,2010
1399,51.5,10.25,Brisbane,24508,24/7/10,Saturday,4963,-51.5,1.05,Geelong,17,2:10PM,Simonds Stadium,2010
1400,-1.5,1.87,Carlton,35925,24/7/10,Saturday,4964,1.5,1.95,West Coast,17,5:40PM,Domain Stadium,2010
1401,15.5,2.75,Essendon,30330,24/7/10,Saturday,4965,-15.5,1.46,North Melbourne,17,7:10PM,Etihad Stadium,2010
1402,22.5,3.55,Fremantle,26797,25/7/10,Sunday,4966,-22.5,1.3,Western Bulldogs,17,1:10PM,Etihad Stadium,2010
1403,-9.5,1.61,Sydney,29374,25/7/10,Sunday,4967,9.5,2.33,Melbourne,17,2:10PM,MCG,2010
1404,-20.5,1.34,Adelaide,36788,25/7/10,Sunday,4968,20.5,3.29,Port Adelaide,17,4:10PM,AAMI Stadium,2010
1405,29.5,4.77,Carlton,45172,20/8/10,Friday,4969,-29.5,1.19,Geelong,21,7:40PM,Etihad Stadium,2010
1406,42.5,7.55,Fremantle,15532,21/8/10,Saturday,4970,-42.5,1.09,Hawthorn,21,2:10PM,Aurora Stadium,2010
1407,44.5,8,Richmond,33944,21/8/10,Saturday,4971,-44.5,1.08,St Kilda,21,2:10PM,Etihad Stadium,2010
1408,54.5,12.2,Adelaide,42159,21/8/10,Saturday,4972,-54.5,1.04,Collingwood,21,7:10PM,MCG,2010
1409,-6.5,1.68,Western Bulldogs,36554,21/8/10,Saturday,4973,6.5,2.23,Sydney,21,7:10PM,SCG,2010
1410,-2.5,1.82,Melbourne,21086,22/8/10,Sunday,4974,2.5,2,Port Adelaide,21,12:40PM,AAMI Stadium,2010
1411,8.5,2.29,Brisbane,28785,22/8/10,Sunday,4975,-8.5,1.63,Essendon,21,2:10PM,Etihad Stadium,2010
1412,-4.5,1.74,North Melbourne,32007,22/8/10,Sunday,4976,4.5,2.1,West Coast,21,2:40PM,Domain Stadium,2010
1413,-26.5,1.23,Western Bulldogs,45444,7/5/10,Friday,4977,26.5,4.22,Melbourne,7,7:40PM,MCG,2010
1414,12.5,2.51,Hawthorn,35864,8/5/10,Saturday,4978,-12.5,1.54,West Coast,7,1:10PM,Domain Stadium,2010
1415,4.5,2.1,Port Adelaide,29248,8/5/10,Saturday,4979,-4.5,1.75,Essendon,7,2:10PM,Etihad Stadium,2010
1416,14.5,2.68,Fremantle,27739,8/5/10,Saturday,4980,-14.5,1.48,Brisbane,7,7:10PM,Gabba,2010
1417,30.5,4.81,North Melbourne,52696,8/5/10,Saturday,4981,-30.5,1.19,Collingwood,7,7:10PM,MCG,2010
1418,23.5,3.72,Sydney,25970,9/5/10,Sunday,4982,-23.5,1.28,Geelong,7,1:10PM,Simonds Stadium,2010
1419,29.5,4.66,Richmond,31196,9/5/10,Sunday,4983,-29.5,1.2,Adelaide,7,4:10PM,AAMI Stadium,2010
1420,16.5,2.81,Carlton,42866,10/5/10,Monday,4984,-16.5,1.44,St Kilda,7,7:20PM,Etihad Stadium,2010
1421,20.5,3.37,Collingwood,49669,9/4/10,Friday,4985,-20.5,1.33,St Kilda,3,7:40PM,Etihad Stadium,2010
1422,1.5,1.95,West Coast,18394,10/4/10,Saturday,4986,-1.5,1.86,North Melbourne,3,2:10PM,Etihad Stadium,2010
1423,41.5,8,Richmond,28414,10/4/10,Saturday,4987,-41.5,1.08,Sydney,3,7:10PM,SCG,2010
1424,15.5,2.73,Essendon,71006,10/4/10,Saturday,4988,-15.5,1.46,Carlton,3,7:10PM,MCG,2010
1425,0,1.91,Brisbane,23306,10/4/10,Saturday,4989,0,1.91,Port Adelaide,3,2:40PM,AAMI Stadium,2010
1426,-13.5,1.52,Adelaide,23335,11/4/10,Sunday,4990,13.5,2.55,Melbourne,3,1:10PM,MCG,2010
1427,14.5,2.67,Hawthorn,35933,11/4/10,Sunday,4991,-14.5,1.48,Western Bulldogs,3,2:10PM,Etihad Stadium,2010
1428,-9.5,1.62,Geelong,38762,11/4/10,Sunday,4992,9.5,2.31,Fremantle,3,2:40PM,Domain Stadium,2010
1429,40.5,7.5,Adelaide,26884,23/4/10,Friday,4993,-40.5,1.09,Western Bulldogs,5,7:40PM,Etihad Stadium,2010
1430,32.5,5.55,West Coast,28422,24/4/10,Saturday,4994,-32.5,1.15,Sydney,5,2:15PM,SCG,2010
1431,-21.5,1.31,Brisbane,36396,24/4/10,Saturday,4995,21.5,3.51,Melbourne,5,7:10PM,MCG,2010
1432,-21.5,1.32,St Kilda,23355,24/4/10,Saturday,4996,21.5,3.44,Port Adelaide,5,7:15PM,AAMI Stadium,2010
1433,23.5,3.72,Essendon,90070,25/4/10,Sunday,4997,-23.5,1.28,Collingwood,5,2:40PM,MCG,2010
1434,20.5,3.31,North Melbourne,16301,25/4/10,Sunday,4998,-20.5,1.34,Hawthorn,5,5:40PM,Aurora Stadium,2010
1435,50.5,10.45,Richmond,38010,25/4/10,Sunday,4999,-50.5,1.05,Fremantle,5,6:45PM,Domain Stadium,2010
1436,-29.5,1.19,Geelong,71399,26/4/10,Monday,5000,29.5,4.75,Carlton,5,2:10PM,MCG,2010
1437,-31.5,1.17,St Kilda,37165,30/7/10,Friday,5001,31.5,5.12,Essendon,18,7:40PM,Etihad Stadium,2010
1438,30.5,4.77,Carlton,76980,31/7/10,Saturday,5002,-30.5,1.19,Collingwood,18,2:10PM,MCG,2010
1439,-19.5,1.37,Hawthorn,22340,31/7/10,Saturday,5003,19.5,3.12,Port Adelaide,18,2:40PM,AAMI Stadium,2010
1440,3.5,2.03,Melbourne,26144,31/7/10,Saturday,5004,-3.5,1.8,Brisbane,18,7:10PM,Gabba,2010
1441,-25.5,1.24,Geelong,30710,31/7/10,Saturday,5005,25.5,4.14,Sydney,18,7:10PM,ANZ Stadium,2010
1442,-8.5,1.64,Adelaide,19181,1/8/10,Sunday,5006,8.5,2.27,Richmond,18,1:10PM,MCG,2010
1443,33.5,5.55,North Melbourne,28038,1/8/10,Sunday,5007,-33.5,1.15,Western Bulldogs,18,2:10PM,Etihad Stadium,2010
1444,19.5,3.07,West Coast,40451,1/8/10,Sunday,5008,-19.5,1.38,Fremantle,18,2:40PM,Domain Stadium,2010
1445,-3.5,1.78,Collingwood,41624,14/5/10,Friday,5009,3.5,2.06,Fremantle,8,6:40PM,Domain Stadium,2010
1446,19.5,3.23,West Coast,28592,15/5/10,Saturday,5010,-19.5,1.35,Melbourne,8,2:10PM,MCG,2010
1447,9.5,2.35,Sydney,14308,15/5/10,Saturday,5011,-9.5,1.6,Western Bulldogs,8,2:10PM,Manuka Oval,2010
1448,-20.5,1.33,Geelong,33629,15/5/10,Saturday,5012,20.5,3.38,Brisbane,8,7:10PM,Gabba,2010
1449,9.5,2.38,Adelaide,16479,15/5/10,Saturday,5013,-9.5,1.59,North Melbourne,8,7:10PM,Etihad Stadium,2010
1450,-30.5,1.17,Hawthorn,41563,16/5/10,Sunday,5014,30.5,5.1,Richmond,8,1:10PM,MCG,2010
1451,1.5,1.96,Carlton,30228,16/5/10,Sunday,5015,-1.5,1.85,Port Adelaide,8,2:40PM,AAMI Stadium,2010
1452,17.5,2.98,Essendon,39204,16/5/10,Sunday,5016,-17.5,1.4,St Kilda,8,4:40PM,Etihad Stadium,2010
1453,-23.5,1.27,Carlton,43732,11/6/10,Friday,5017,23.5,3.8,North Melbourne,12,7:40PM,Etihad Stadium,2010
1454,18.5,3.07,Adelaide,16167,12/6/10,Saturday,5018,-18.5,1.38,Hawthorn,12,2:10PM,Aurora Stadium,2010
1455,-25.5,1.25,Geelong,46358,12/6/10,Saturday,5019,25.5,4.03,Essendon,12,7:10PM,Etihad Stadium,2010
1456,2.5,1.97,Sydney,20106,12/6/10,Saturday,5020,-2.5,1.85,Port Adelaide,12,7:10PM,AAMI Stadium,2010
1457,2.5,2,West Coast,30870,13/6/10,Sunday,5021,-2.5,1.82,Richmond,12,1:10PM,MCG,2010
1458,24.5,3.9,Brisbane,30831,13/6/10,Sunday,5022,-24.5,1.26,Western Bulldogs,12,2:10PM,Etihad Stadium,2010
1459,7.5,2.23,St Kilda,37569,13/6/10,Sunday,5023,-7.5,1.66,Fremantle,12,2:40PM,Domain Stadium,2010
1460,-32.5,1.16,Collingwood,67454,14/6/10,Monday,5024,32.5,5.32,Melbourne,12,2:10PM,MCG,2010
1461,11.5,2.52,Essendon,54148,18/6/10,Friday,5025,-11.5,1.53,Hawthorn,13,7:40PM,MCG,2010
1462,17.5,2.98,Richmond,28415,19/6/10,Saturday,5026,-17.5,1.4,Brisbane,13,7:10PM,Gabba,2010
1463,7.5,2.25,Fremantle,28869,19/6/10,Saturday,5027,-7.5,1.65,Carlton,13,7:10PM,Etihad Stadium,2010
1464,20.5,3.35,Port Adelaide,15109,20/6/10,Sunday,5028,-20.5,1.33,North Melbourne,13,1:10PM,Etihad Stadium,2010
1465,-21.5,1.32,Western Bulldogs,34280,20/6/10,Sunday,5029,21.5,3.44,West Coast,13,2:40PM,Domain Stadium,2010
1466,-20.5,1.33,Geelong,58208,25/6/10,Friday,5030,20.5,3.35,St Kilda,13,7:50PM,MCG,2010
1467,-7.5,1.66,Collingwood,43585,26/6/10,Saturday,5031,7.5,2.23,Sydney,13,7:10PM,ANZ Stadium,2010
1468,8.5,2.31,Melbourne,34422,27/6/10,Sunday,5032,-8.5,1.62,Adelaide,13,2:40PM,AAMI Stadium,2010
1469,24.5,4,Brisbane,35623,1/7/10,Thursday,5033,-24.5,1.25,Carlton,14,7:10PM,Etihad Stadium,2010
1470,-9.5,1.61,Western Bulldogs,47454,2/7/10,Friday,5034,9.5,2.33,Hawthorn,14,7:40PM,MCG,2010
1471,38.5,6.35,Port Adelaide,32442,3/7/10,Saturday,5035,-38.5,1.12,Fremantle,14,1:10PM,Domain Stadium,2010
1472,8.5,2.32,Essendon,37296,3/7/10,Saturday,5036,-8.5,1.62,Adelaide,14,7:10PM,AAMI Stadium,2010
1473,48.5,9.55,West Coast,38781,3/7/10,Saturday,5037,-48.5,1.06,Collingwood,14,7:10PM,Etihad Stadium,2010
1474,35.5,5.78,North Melbourne,25159,4/7/10,Sunday,5038,-35.5,1.14,Geelong,14,1:10PM,Simonds Stadium,2010
1475,-7.5,1.66,Sydney,39386,4/7/10,Sunday,5039,7.5,2.24,Richmond,14,2:10PM,MCG,2010
1476,35.5,5.78,Melbourne,31993,4/7/10,Sunday,5040,-35.5,1.14,St Kilda,14,4:40PM,Etihad Stadium,2010
1477,-19.5,1.36,Western Bulldogs,45742,28/5/10,Friday,5041,19.5,3.18,Essendon,10,7:40PM,Etihad Stadium,2010
1478,50.5,11.25,Melbourne,24525,29/5/10,Saturday,5042,-50.5,1.04,Geelong,10,2:10PM,Simonds Stadium,2010
1479,30.5,4.93,Richmond,16694,29/5/10,Saturday,5043,-30.5,1.18,Port Adelaide,10,2:40PM,AAMI Stadium,2010
1480,-22.5,1.29,Collingwood,34239,29/5/10,Saturday,5044,22.5,3.66,Brisbane,10,7:10PM,Gabba,2010
1481,26.5,4.25,Adelaide,28708,29/5/10,Saturday,5045,-26.5,1.23,St Kilda,10,7:10PM,Etihad Stadium,2010
1482,21.5,3.55,Sydney,36003,30/5/10,Sunday,5046,-21.5,1.3,Hawthorn,10,1:10PM,MCG,2010
1483,30.5,4.75,West Coast,29175,30/5/10,Sunday,5047,-30.5,1.19,Carlton,10,2:10PM,Etihad Stadium,2010
1484,38.5,6.35,North Melbourne,36175,30/5/10,Sunday,5048,-38.5,1.12,Fremantle,10,2:40PM,Domain Stadium,2010
1485,-40.5,1.1,Collingwood,59277,13/8/10,Friday,5049,40.5,7.1,Essendon,20,7:40PM,MCG,2010
1486,9.5,2.33,Sydney,34087,14/8/10,Saturday,5050,-9.5,1.61,Fremantle,20,1:10PM,Domain Stadium,2010
1487,21.5,3.49,Richmond,44716,14/8/10,Saturday,5051,-21.5,1.31,Carlton,20,2:10PM,MCG,2010
1488,19.5,3.19,West Coast,14113,14/8/10,Saturday,5052,-19.5,1.37,Port Adelaide,20,7:10PM,AAMI Stadium,2010
1489,-11.5,1.55,Geelong,42199,14/8/10,Saturday,5053,11.5,2.51,Western Bulldogs,20,7:10PM,Etihad Stadium,2010
1490,-3.5,1.78,Adelaide,25403,15/8/10,Sunday,5054,3.5,2.05,Brisbane,20,1:10PM,Gabba,2010
1491,7.5,2.21,Melbourne,48211,15/8/10,Sunday,5055,-7.5,1.67,Hawthorn,20,2:10PM,MCG,2010
1492,-25.5,1.24,St Kilda,23118,15/8/10,Sunday,5056,25.5,4.1,North Melbourne,20,4:40PM,Etihad Stadium,2010
1493,-4.5,1.76,Geelong,88115,21/5/10,Friday,5057,4.5,2.07,Collingwood,9,7:40PM,MCG,2010
1494,-26.5,1.23,Western Bulldogs,30794,22/5/10,Saturday,5058,26.5,4.22,North Melbourne,9,2:10PM,Etihad Stadium,2010
1495,5.5,2.12,Fremantle,24819,22/5/10,Saturday,5059,-5.5,1.73,Sydney,9,2:10PM,SCG,2010
1496,-11.5,1.55,Port Adelaide,8848,22/5/10,Saturday,5060,11.5,2.48,Melbourne,9,7:10PM,TIO Stadium,2010
1497,24.5,4.03,Richmond,64709,22/5/10,Saturday,5061,-24.5,1.25,Essendon,9,7:45PM,MCG,2010
1498,-5.5,1.72,Brisbane,31517,23/5/10,Sunday,5062,5.5,2.14,Adelaide,9,12:40PM,AAMI Stadium,2010
1499,19.5,3.12,Hawthorn,47484,23/5/10,Sunday,5063,-19.5,1.37,Carlton,9,2:10PM,Etihad Stadium,2010
1500,-3.5,1.8,St Kilda,36244,23/5/10,Sunday,5064,3.5,2.02,West Coast,9,2:40PM,Domain Stadium,2010
1501,10.5,2.41,Essendon,38676,16/4/10,Friday,5065,-10.5,1.58,West Coast,4,6:40PM,Domain Stadium,2010
1502,-13.5,1.51,Sydney,23646,17/4/10,Saturday,5066,13.5,2.58,North Melbourne,4,2:10PM,Etihad Stadium,2010
1503,2.5,2.01,Carlton,38321,17/4/10,Saturday,5067,-2.5,1.81,Adelaide,4,2:40PM,AAMI Stadium,2010
1504,-4.5,1.77,Western Bulldogs,33323,17/4/10,Saturday,5068,4.5,2.07,Brisbane,4,7:10PM,Gabba,2010
1505,8.5,2.28,Hawthorn,67668,17/4/10,Saturday,5069,-8.5,1.64,Collingwood,4,7:10PM,MCG,2010
1506,-22.5,1.27,Melbourne,42594,18/4/10,Sunday,5070,22.5,3.8,Richmond,4,1:10PM,MCG,2010
1507,38.5,6.35,Port Adelaide,25579,18/4/10,Sunday,5071,-38.5,1.12,Geelong,4,2:10PM,Simonds Stadium,2010
1508,22.5,3.55,Fremantle,29814,18/4/10,Sunday,5072,-22.5,1.3,St Kilda,4,4:40PM,Etihad Stadium,2010
1509,-37.5,1.13,St Kilda,32858,4/6/10,Friday,5073,37.5,6.05,Richmond,11,7:40PM,Etihad Stadium,2010
1510,19.5,3.14,Melbourne,49745,5/6/10,Saturday,5074,-19.5,1.37,Carlton,11,2:10PM,MCG,2010
1511,-17.5,1.42,Fremantle,35605,5/6/10,Saturday,5075,17.5,2.89,Adelaide,11,2:40PM,AAMI Stadium,2010
1512,-39.5,1.11,Geelong,33784,5/6/10,Saturday,5076,39.5,6.8,West Coast,11,5:40PM,Domain Stadium,2010
1513,-12.5,1.53,Brisbane,19100,5/6/10,Saturday,5077,12.5,2.53,North Melbourne,11,7:10PM,Etihad Stadium,2010
1514,7.5,2.2,Essendon,29329,6/6/10,Sunday,5078,-7.5,1.68,Sydney,11,1:10PM,SCG,2010
1515,18.5,3.02,Port Adelaide,21287,6/6/10,Sunday,5079,-18.5,1.39,Hawthorn,11,2:10PM,MCG,2010
1516,6.5,2.18,Western Bulldogs,40813,6/6/10,Sunday,5080,-6.5,1.69,Collingwood,11,4:40PM,Etihad Stadium,2010
1517,19.5,3.3,Carlton,36780,1/4/10,Thursday,5081,-19.5,1.34,Brisbane,2,7:40PM,Gabba,2010
1518,46.5,10.45,Melbourne,50421,3/4/10,Saturday,5082,-46.5,1.05,Collingwood,2,2:10PM,MCG,2010
1519,10.5,2.3,Port Adelaide,37010,3/4/10,Saturday,5083,-10.5,1.63,West Coast,2,5:40PM,Domain Stadium,2010
1520,34.5,5.6,North Melbourne,32006,3/4/10,Saturday,5084,-34.5,1.15,St Kilda,2,7:10PM,Etihad Stadium,2010
1521,12.5,2.49,Sydney,36041,4/4/10,Sunday,5085,-12.5,1.54,Adelaide,2,12:40PM,AAMI Stadium,2010
1522,16.5,2.8,Fremantle,29651,4/4/10,Sunday,5086,-16.5,1.44,Essendon,2,2:10PM,Etihad Stadium,2010
1523,-46.5,1.05,Western Bulldogs,27358,4/4/10,Sunday,5087,46.5,10.15,Richmond,2,4:40PM,MCG,2010
1524,-12.5,1.52,Geelong,68628,5/4/10,Monday,5088,12.5,2.55,Hawthorn,2,2:10PM,MCG,2010
