,AFLfantasy,Supercoach,behinds,disposals,freesAgainst,freesFor,gameID,goals,handballs,hitouts,homeAway,i50s,kicks,marks,name,tackles
43854,70,52,1,16,0,0,6086,1,7,0,Away,1,9,2,Matthew Wright,4
43855,48,42,1,14,0,0,6086,0,6,0,Away,2,8,1,David MacKay,2
43856,63,79,0,14,0,0,6086,1,3,0,Away,4,11,6,Tom Lynch,0
43857,68,76,2,13,1,0,6086,2,5,0,Away,4,8,5,Eddie Betts,2
43858,73,72,0,13,0,1,6086,2,6,0,Away,1,7,5,Riley Knight,3
43859,54,45,0,12,1,0,6086,0,7,0,Away,1,5,4,Luke Brown,4
43860,60,78,0,11,1,0,6086,3,1,0,Away,3,10,3,Taylor Walker,1
43861,58,61,1,10,1,0,6086,2,1,1,Away,1,9,6,Josh Jenkins,0
43862,29,38,0,9,0,1,6086,0,5,0,Away,0,4,2,Kyle Hartigan,0
43863,45,60,0,9,2,0,6086,2,2,0,Away,4,7,2,Charlie Cameron,2
43864,46,51,0,8,0,0,6086,0,0,0,Away,0,8,6,Daniel Talia,1
43865,38,39,0,6,0,0,6086,0,2,0,Away,1,4,2,Nathan Van Berlo,4
43866,52,68,0,6,2,0,6086,0,4,33,Away,0,2,1,Sam Jacobs,2
43867,14,15,0,3,1,0,6086,0,2,2,Away,0,1,0,Cameron E-Yolmen,2
43868,107,122,0,31,3,4,6087,0,18,2,Home,3,13,5,Callan Ward,5
43869,109,123,0,30,1,2,6087,0,13,1,Home,8,17,4,Adam Treloar,5
43870,114,92,3,26,0,0,6087,0,13,1,Home,5,13,7,Tom Scully,6
43871,132,113,0,26,2,0,6087,0,17,0,Home,1,9,3,Stephen Coniglio,17
43872,97,98,0,24,2,1,6087,1,13,0,Home,6,11,7,Toby Greene,4
43873,89,119,0,22,0,0,6087,0,4,0,Home,2,18,5,Heath Shaw,3
43874,103,91,1,22,0,3,6087,0,9,0,Home,1,13,6,Ryan Griffen,6
43875,95,85,4,22,1,1,6087,0,10,0,Home,5,12,3,Rhys Palmer,7
43876,88,94,0,20,0,2,6087,1,14,1,Home,1,6,3,Jack Steele,6
43877,57,82,0,17,0,0,6087,0,3,0,Home,3,14,3,Matthew Buntine,0
43878,49,50,0,17,2,1,6087,0,8,0,Home,2,9,1,Devon Smith,2
43879,60,78,0,16,0,0,6087,0,9,0,Home,3,7,3,Curtly Hampton,3
43880,48,50,0,16,2,1,6087,0,8,0,Home,2,8,3,Lachie Whitfield,1
43881,88,103,0,16,0,1,6087,1,6,0,Home,0,10,5,Zachary Williams,6
43882,62,40,0,13,0,1,6087,0,5,0,Home,0,8,5,Adam Tomlinson,3
43883,107,125,1,13,1,4,6087,5,0,0,Home,3,13,8,Jeremy Cameron,3
43884,43,54,0,12,1,0,6087,0,5,0,Home,1,7,5,Nick Haynes,0
43885,41,46,0,10,0,0,6087,1,6,0,Home,1,4,1,Dylan Shiel,2
43886,38,36,1,6,0,0,6087,2,3,0,Home,0,3,2,Cameron McCarthy,1
43887,49,74,1,5,0,2,6087,1,1,10,Home,1,4,0,Rory Lobb,4
43888,52,52,0,4,3,0,6087,0,2,24,Home,1,2,1,Tom Downie,6
43889,36,47,0,3,1,0,6087,0,0,0,Home,0,3,2,Aidan Corr,6
43890,136,119,1,29,1,2,6087,1,16,0,Away,6,13,1,Jack Steven,14
43891,124,116,2,28,0,2,6087,0,10,0,Away,9,18,6,Leigh Montagna,7
43892,84,89,1,24,3,0,6087,0,14,0,Away,2,10,2,David Armitage,7
43893,106,123,0,24,1,1,6087,0,9,0,Away,1,15,7,Dylan Roberton,6
43894,98,94,0,23,0,1,6087,0,14,0,Away,4,9,6,Jarryn Geary,6
43895,79,75,0,23,2,0,6087,0,5,0,Away,4,18,7,Shane Savage,0
43896,110,103,1,23,2,1,6087,0,11,2,Away,6,12,10,Jack Newnes,6
43897,96,73,0,22,1,1,6087,1,12,0,Away,3,10,2,Maverick Weller,8
43898,78,63,1,20,1,0,6087,0,8,0,Away,3,12,4,Jimmy Webster,4
43899,82,81,0,20,0,0,6087,0,10,0,Away,3,10,4,Luke Dunstan,5
43900,72,61,0,15,2,1,6087,0,6,1,Away,1,9,7,Sam Fisher,4
43901,75,78,0,14,0,0,6087,1,4,1,Away,3,10,6,Nick Riewoldt,3
43902,43,41,1,14,5,1,6087,0,9,0,Away,2,5,1,Adam Schneider,5
43903,47,45,0,14,3,2,6087,0,3,0,Away,0,11,5,Sean Dempster,0
43904,53,60,0,13,0,1,6087,0,5,1,Away,4,8,3,Sam Gilbert,2
43905,86,78,0,12,1,3,6087,0,8,47,Away,1,4,1,Billy Longer,2
43906,62,61,0,12,0,1,6087,2,5,1,Away,1,7,3,Josh Bruce,2
43907,45,35,1,12,0,0,6087,0,6,0,Away,0,6,2,Jack Lonie,2
43908,50,46,0,9,1,2,6087,1,5,0,Away,2,4,1,Jack Sinclair,5
43909,28,26,0,8,0,0,6087,0,5,0,Away,1,3,3,Tim Membrey,0
43910,31,29,1,7,0,0,6087,0,3,2,Away,1,4,2,Farren Ray,1
43911,31,27,0,7,0,0,6087,0,5,0,Away,2,2,1,Sebastian Ross,3
43912,142,144,1,39,2,3,6088,1,21,0,Home,4,18,10,Sam Mitchell,3
43913,148,165,1,31,2,0,6088,3,8,1,Home,4,23,7,Luke Hodge,7
43914,116,104,1,31,0,2,6088,0,13,0,Home,3,18,7,Grant Birchall,3
43915,112,121,0,28,0,1,6088,0,14,0,Home,5,14,3,Liam Shiels,8
43916,108,92,1,27,1,0,6088,1,13,2,Home,3,14,6,Jordan Lewis,4
43917,106,131,0,27,1,2,6088,0,9,0,Home,2,18,9,Josh Gibson,2
43918,109,95,0,24,0,3,6088,0,5,0,Home,2,19,13,Brian Lake,0
43919,112,72,1,24,0,0,6088,0,6,0,Home,5,18,11,Matthew Suckling,3
43920,93,56,1,21,1,1,6088,1,11,0,Home,2,10,8,Isaac Smith,3
43921,113,139,0,19,0,2,6088,4,11,1,Home,1,8,4,Luke Breust,7
43922,111,112,0,18,0,2,6088,2,11,0,Home,5,7,2,Paul Puopolo,12
43923,74,70,0,17,0,0,6088,0,4,0,Home,1,13,9,Matthew Spangher,0
43924,63,74,1,16,2,0,6088,0,9,0,Home,1,7,3,Cyril Rioli,5
43925,54,61,0,16,1,0,6088,1,3,0,Home,3,13,2,Bradley Hill,0
43926,65,61,0,13,0,0,6088,0,7,0,Home,0,6,3,Shaun Burgoyne,6
43927,55,69,0,13,0,1,6088,0,5,0,Home,5,8,4,Ryan Schoenmakers,2
43928,72,75,0,13,0,2,6088,1,3,0,Home,1,10,8,Taylor Duryea,1
43929,111,117,0,12,0,0,6088,2,6,24,Home,0,6,7,Ben McEvoy,6
43930,50,61,0,11,0,1,6088,0,5,0,Home,4,6,3,Jack Gunston,3
43931,67,75,0,10,1,1,6088,1,8,16,Home,0,2,3,David Hale,4
43932,34,34,0,9,1,0,6088,0,5,0,Home,2,4,1,Benjamin Stratton,3
43933,35,25,1,8,0,0,6088,0,3,0,Home,1,5,3,Billy Hartung,1
43934,110,110,1,26,0,0,6088,1,13,1,Away,2,13,7,Michael Barlow,4
43935,94,103,0,24,0,0,6088,1,12,1,Away,3,12,5,David Mundy,3
43936,68,72,0,21,0,0,6088,0,7,0,Away,1,14,0,Stephen Hill,3
43937,59,80,1,20,6,3,6088,0,9,1,Away,2,11,3,Nathan Fyfe,3
43938,74,78,1,20,3,0,6088,1,13,0,Away,3,7,3,Lachie Neale,5
43939,71,55,2,19,2,0,6088,1,9,0,Away,6,10,7,Matthew Pavlich,0
43940,92,99,0,16,0,1,6088,0,11,45,Away,2,5,3,Aaron Sandilands,0
43941,75,78,0,15,0,2,6088,0,5,0,Away,5,10,3,Tendai Mzungu,6
43942,58,76,0,14,0,0,6088,0,5,0,Away,0,9,7,Luke McPharlin,0
43943,74,84,0,14,1,0,6088,0,5,0,Away,3,9,4,Paul Duffield,7
43944,61,69,0,14,0,1,6088,0,7,0,Away,3,7,3,Danyle Pearce,4
43945,46,50,0,14,1,0,6088,0,7,0,Away,0,7,2,Thomas Sheridan,2
43946,43,35,0,12,4,2,6088,0,8,0,Away,0,4,3,Matthew De Boer,4
43947,36,53,0,10,0,0,6088,0,3,0,Away,3,7,3,Garrick Ibbotson,0
43948,44,49,0,10,0,2,6088,1,3,0,Away,3,7,3,Michael Walters,0
43949,70,63,0,9,1,0,6088,1,5,0,Away,1,4,7,Christopher Mayne,6
43950,36,30,1,9,1,0,6088,0,3,0,Away,0,6,2,Hayden Ballantyne,2
43951,42,33,0,9,0,0,6088,0,7,10,Away,0,2,0,Zachary Clarke,3
43952,49,43,0,9,0,0,6088,0,3,0,Away,0,6,3,Lee Spurr,4
43953,31,35,0,9,1,0,6088,0,6,0,Away,0,3,3,Alex Pearce,1
43954,27,16,0,7,1,0,6088,0,0,0,Away,1,7,3,Nicholas Suban,0
43955,30,34,0,7,0,1,6088,0,2,0,Away,0,5,2,Clancee Pearce,1
43956,124,130,0,33,0,1,6089,1,14,2,Home,5,19,6,Pearce Hanley,3
43957,125,142,0,32,2,1,6089,2,14,0,Home,1,18,8,Dayne Beams,3
43958,125,124,0,30,1,0,6089,3,10,0,Home,6,20,6,Dayne Zorko,3
43959,128,126,0,27,1,3,6089,0,12,0,Home,5,15,5,Tom Rockliff,11
43960,103,98,1,25,0,1,6089,0,9,0,Home,0,16,9,Marco Paparone,2
43961,100,118,0,24,1,1,6089,0,12,4,Home,4,12,2,Jack Redden,8
43962,83,55,0,21,2,0,6089,0,10,0,Home,2,11,8,Nicholas Robertson,3
43963,63,71,1,19,1,4,6089,0,11,0,Home,3,8,5,Allen Christensen,0
43964,62,78,0,18,0,2,6089,0,7,0,Home,2,11,3,Daniel Rich,1
43965,80,57,1,17,0,1,6089,0,4,0,Home,2,13,9,Sam Mayes,1
43966,50,41,0,17,1,1,6089,0,12,0,Home,1,5,3,James Aish,1
43967,46,46,0,15,0,0,6089,0,9,0,Home,3,6,2,Lewis Taylor,1
43968,56,72,0,14,0,0,6089,0,7,0,Home,4,7,7,Justin Clarke,0
43969,42,59,0,13,2,0,6089,0,6,0,Home,1,7,5,Daniel Merrett,0
43970,49,50,3,11,0,1,6089,0,3,0,Home,2,8,5,Brent Staker,0
43971,83,64,0,11,2,1,6089,0,6,42,Home,3,5,1,Matthew Leuenberger,4
43972,34,51,0,9,2,2,6089,0,6,0,Home,0,3,3,Harris Andrews,2
43973,46,41,0,8,1,1,6089,1,4,0,Home,0,4,2,Jed Adcock,4
43974,43,43,1,8,0,0,6089,0,3,0,Home,2,5,3,Rohan Bewick,3
43975,26,23,0,6,1,0,6089,0,3,5,Home,0,3,3,Jordon Bourke,0
43976,38,28,0,6,0,0,6089,0,0,0,Home,0,6,4,Darcy Gardiner,2
43977,26,29,0,6,0,0,6089,0,2,0,Home,1,4,2,Daniel McStay,1
43978,132,126,0,41,3,3,6089,0,28,1,Away,5,13,2,Josh P. Kennedy,9
43979,127,148,0,34,0,1,6089,0,18,0,Away,5,16,6,Daniel Hannebery,6
43980,93,109,0,27,2,0,6089,0,19,0,Away,3,8,3,Tom Mitchell,7
43981,80,79,0,24,1,0,6089,0,9,0,Away,2,15,4,Jake Lloyd,2
43982,100,124,0,23,0,0,6089,1,10,0,Away,5,13,5,Jarrad McVeigh,5
43983,89,77,0,23,2,0,6089,0,14,3,Away,0,9,3,Luke Parker,7
43984,106,106,0,23,1,1,6089,0,6,0,Away,0,17,11,Dane Rampe,3
43985,98,97,0,20,1,3,6089,1,10,0,Away,4,10,2,Kieren Jack,9
43986,67,75,0,20,1,1,6089,1,7,0,Away,3,13,2,Lewis Jetta,1
43987,66,70,0,19,1,0,6089,0,7,0,Away,0,12,5,Heath Grundy,1
43988,61,54,1,17,1,1,6089,0,7,0,Away,4,10,6,Adam Goodes,0
43989,70,90,2,17,3,2,6089,3,7,0,Away,2,10,3,Lance Franklin,1
43990,56,70,0,15,0,0,6089,0,5,0,Away,0,10,4,Jeremy Laidler,1
43991,61,73,0,15,0,0,6089,0,7,1,Away,1,8,6,Sam Reid,1
43992,56,53,0,14,0,0,6089,0,7,0,Away,2,7,3,Zak Jones,3
43993,41,35,1,12,1,0,6089,0,4,0,Away,3,8,1,Rhyce Shaw,2
43994,49,49,1,12,0,0,6089,0,9,0,Away,0,3,3,Dean Towers,3
43995,70,64,1,12,1,1,6089,1,3,1,Away,3,9,5,Daniel Robinson,4
43996,108,118,0,10,0,2,6089,3,4,31,Away,4,6,5,Kurt Tippett,4
43997,66,55,0,10,1,0,6089,0,3,0,Away,1,7,6,Nick Smith,6
43998,48,45,0,6,1,1,6089,0,5,18,Away,0,1,1,Mike Pyke,4
43999,38,38,0,6,0,1,6089,0,3,0,Away,1,3,2,Harry Cunningham,4
44000,129,118,1,34,0,1,6090,0,15,0,Home,4,19,8,Brent Harvey,4
44001,96,124,0,34,0,1,6090,0,18,1,Home,4,16,2,Nick Dal Santo,1
44002,91,102,0,27,1,4,6090,0,14,0,Home,5,13,5,Andrew Swallow,2
44003,175,221,2,27,1,7,6090,1,14,56,Home,1,13,8,Todd Goldstein,4
44004,89,107,0,26,2,1,6090,0,18,0,Home,3,8,2,Ben Cunnington,7
44005,113,125,2,23,1,2,6090,3,7,0,Home,5,16,4,Jack Ziebell,5
44006,85,87,0,20,0,2,6090,0,6,0,Home,6,14,3,Shaun Atley,5
44007,72,72,0,17,1,0,6090,0,7,0,Home,4,10,5,Michael Firrito,4
44008,60,78,2,15,0,0,6090,0,8,0,Home,2,7,3,Shaun Higgins,3
44009,43,59,0,15,1,1,6090,0,6,0,Home,3,9,2,Jamie MacMillan,0
44010,80,77,0,15,1,1,6090,0,8,0,Home,2,7,3,Ben Jacobs,9
44011,67,73,1,14,0,0,6090,2,6,0,Home,1,8,2,Ryan Bastinac,3
44012,78,83,0,12,0,0,6090,1,3,0,Home,1,9,5,Jarrad Waite,6
44013,39,48,0,12,3,0,6090,0,4,0,Home,0,8,4,Scott Thompson,1
44014,45,38,0,11,0,0,6090,0,5,0,Home,4,6,3,Sam Gibson,2
44015,34,35,0,11,1,0,6090,0,6,0,Home,3,5,2,Taylor Garner,1
44016,42,49,0,10,0,1,6090,1,5,0,Home,1,5,2,Aaron Black,1
44017,68,76,1,10,1,0,6090,4,3,1,Home,0,7,6,Ben Brown,0
44018,40,46,0,9,0,0,6090,0,3,0,Home,0,6,4,Robbie Tarrant,1
44019,36,49,0,8,1,1,6090,0,3,0,Home,0,5,3,Samuel Wright,2
44020,23,27,0,7,2,0,6090,0,2,0,Home,1,5,2,Aaron Mullett,1
44021,60,67,0,7,1,0,6090,2,2,0,Home,3,5,4,Kayne Turner,5
44022,122,119,1,30,1,2,6090,0,12,0,Away,3,18,4,Brent Stanton,8
44023,116,106,0,27,1,1,6090,0,15,0,Away,4,12,8,Brendon Goddard,7
44024,81,80,0,26,1,0,6090,0,14,0,Away,2,12,4,Zachary Merrett,2
44025,98,120,0,24,0,1,6090,1,6,0,Away,3,18,7,Michael Hurley,1
44026,87,89,0,22,3,1,6090,0,11,0,Away,6,11,4,David Zaharakis,7
44027,72,76,0,20,1,0,6090,0,8,0,Away,7,12,5,Nicholas O'Brien,2
44028,66,72,0,19,0,0,6090,0,10,0,Away,4,9,5,Michael Hibberd,1
44029,88,87,0,18,1,3,6090,0,9,0,Away,1,9,5,Mark Baguley,7
44030,67,90,0,16,0,1,6090,0,6,0,Away,0,10,4,James Gwilt,3
44031,104,84,4,16,0,1,6090,1,2,0,Away,5,14,13,Cale Hooker,2
44032,58,72,0,16,2,0,6090,0,11,3,Away,1,5,4,Dyson Heppell,3
44033,49,58,1,15,6,1,6090,0,6,16,Away,4,9,2,Shaun McKernan,1
44034,54,49,0,12,2,2,6090,2,4,0,Away,4,8,2,Ben Howlett,2
44035,63,71,0,12,0,0,6090,0,9,0,Away,0,3,4,Ariel Steinberg,6
44036,36,51,0,11,1,0,6090,0,6,1,Away,1,5,1,Jackson Merrett,2
44037,47,48,0,11,1,0,6090,1,3,0,Away,1,8,2,Shaun Edwards,2
44038,61,49,1,11,0,0,6090,0,1,0,Away,2,10,4,Martin Gleeson,4
44039,57,66,2,10,1,1,6090,2,5,0,Away,1,5,4,Joe Daniher,2
44040,42,29,0,10,0,0,6090,0,6,0,Away,1,4,2,Jason Ashby,3
44041,45,56,0,9,1,1,6090,1,7,0,Away,0,2,3,Patrick Ambrose,3
44042,19,21,0,7,0,0,6090,0,5,0,Away,0,2,1,Kyle Langford,0
44043,43,47,0,7,0,2,6090,1,6,0,Away,1,1,0,Jayden Laverde,5
44044,145,171,2,37,1,4,6091,1,20,2,Home,5,17,5,Josh Caddy,7
44045,121,106,3,31,0,1,6091,0,15,0,Home,4,16,9,James Kelly,3
44046,94,123,1,25,0,0,6091,1,12,0,Home,6,13,4,Mitchell Duncan,3
44047,100,95,0,23,0,0,6091,0,6,0,Home,2,17,3,Corey Enright,7
44048,122,101,1,23,3,2,6091,0,9,0,Home,1,14,8,Jimmy Bartel,11
44049,139,119,0,23,0,0,6091,3,10,0,Home,2,13,6,Steven Motlop,11
44050,95,97,0,21,1,1,6091,0,6,0,Home,2,15,8,Andrew Mackie,4
44051,64,63,2,20,0,0,6091,0,10,0,Home,6,10,4,Steve Johnson,0
44052,62,77,0,19,1,0,6091,0,13,0,Home,0,6,3,Cameron Guthrie,3
44053,123,113,0,19,0,1,6091,0,10,31,Home,4,9,8,Mark Blicavs,5
44054,88,74,1,18,1,0,6091,1,8,6,Home,3,10,8,Joshua Walker,2
44055,66,66,0,18,0,1,6091,0,5,0,Home,5,13,4,Jordan Murdoch,1
44056,69,75,0,16,0,0,6091,0,8,0,Home,3,8,7,Harry Taylor,2
44057,51,60,0,16,0,0,6091,0,10,0,Home,0,6,3,Jackson Thurlow,1
44058,52,60,0,12,0,1,6091,0,8,2,Home,0,4,3,Tom Lonergan,3
44059,72,87,0,12,1,1,6091,3,2,0,Home,1,10,6,Tom Hawkins,1
44060,53,68,0,12,0,0,6091,0,5,0,Home,0,7,2,Jake Kolodjashnij,4
44061,46,45,0,11,0,1,6091,0,6,0,Home,3,5,2,Darcy Lang,3
44062,58,52,0,10,1,0,6091,0,5,0,Home,0,5,4,Jed Bews,6
44063,51,40,0,10,0,0,6091,1,6,0,Home,2,4,3,Cory Gregson,3
44064,30,31,0,9,0,0,6091,0,7,0,Home,0,2,2,Mathew Stokes,1
44065,55,49,1,8,0,1,6091,0,3,0,Home,0,5,4,Shane Kersten,5
44066,132,143,0,37,0,1,6091,1,23,0,Away,8,14,3,Luke Dahlhaus,7
44067,105,95,1,29,1,1,6091,0,16,0,Away,3,13,5,Jackson Macrae,5
44068,88,86,0,26,2,4,6091,2,16,0,Away,2,10,0,Mitchell Wallis,4
44069,69,73,0,22,1,0,6091,0,10,0,Away,3,12,4,Robert Murphy,1
44070,82,84,0,22,1,0,6091,0,8,0,Away,6,14,5,Jason Johannisen,3
44071,101,80,0,21,0,0,6091,0,10,0,Away,2,11,4,Liam Picken,9
44072,49,66,0,19,0,0,6091,0,8,0,Away,3,11,0,Matthew Boyd,0
44073,65,64,0,19,0,1,6091,0,10,0,Away,3,9,3,Caleb Daniel,2
44074,78,55,2,17,2,0,6091,1,5,0,Away,5,12,6,Jake Stringer,3
44075,98,94,1,17,1,0,6091,0,7,4,Away,4,10,4,Marcus Bontempelli,10
44076,58,58,0,15,1,0,6091,0,8,0,Away,2,7,4,Easton Wood,3
44077,83,76,0,15,1,0,6091,3,9,0,Away,1,6,4,Tory Dickson,5
44078,64,57,0,13,0,0,6091,0,6,0,Away,1,7,9,Dale Morris,1
44079,55,45,0,13,0,0,6091,1,6,2,Away,2,7,2,Jarrad Grant,2
44080,50,56,1,13,1,0,6091,0,10,0,Away,1,3,1,Stewart Crameri,5
44081,85,74,0,11,0,0,6091,0,7,32,Away,1,4,5,Tom Campbell,3
44082,52,55,0,11,0,1,6091,0,4,0,Away,1,7,2,Joshua Prudden,4
44083,34,36,0,10,0,0,6091,0,7,0,Away,0,3,1,Lachlan Hunter,2
44084,75,71,0,10,1,1,6091,0,3,17,Away,0,7,3,Thomas Boyd,6
44085,54,58,0,9,1,0,6091,0,4,0,Away,0,5,2,Jordan Roughead,7
44086,26,33,0,9,1,0,6091,0,5,0,Away,1,4,1,Bailey Dale,1
44087,84,70,1,7,0,0,6091,1,1,2,Away,2,6,5,Jack Redpath,10
44088,176,189,0,30,3,5,6092,3,5,0,Home,5,25,3,Gary Jnr Ablett,17
44089,111,132,0,27,1,1,6092,2,15,0,Home,7,12,5,Touk Miller,5
44090,93,94,0,25,0,1,6092,0,9,0,Home,1,16,6,Nick Malceski,2
44091,70,71,0,21,1,1,6092,0,14,0,Home,0,7,5,Kade Kolodjashnij,2
44092,85,75,0,17,0,1,6092,0,12,0,Home,0,5,7,Michael Rischitelli,6
44093,75,61,0,17,0,2,6092,0,6,0,Home,2,11,4,Jarrod Harbrow,4
44094,70,73,0,17,0,0,6092,2,6,0,Home,7,11,3,Alex Sexton,1
44095,70,93,0,16,1,2,6092,0,5,0,Home,2,11,4,Trent McKenzie,4
44096,110,116,1,15,1,2,6092,1,7,37,Home,2,8,3,Zac Smith,5
44097,60,72,0,15,0,0,6092,0,4,0,Home,0,11,5,Steven May,1
44098,73,79,5,14,1,0,6092,1,2,0,Home,3,12,7,Tom Lynch,1
44099,57,37,1,14,0,0,6092,0,7,0,Home,5,7,3,Aaron Hall,3
44100,56,64,0,14,1,1,6092,0,7,0,Home,1,7,5,Jesse Lonergan,2
44101,54,63,0,11,1,1,6092,1,6,0,Home,0,5,1,Mitchell Hallahan,5
44102,40,43,0,11,0,1,6092,0,7,0,Home,0,4,3,Matt Shaw,1
44103,50,58,0,9,0,0,6092,0,6,0,Home,0,3,3,Sam Day,5
44104,35,32,0,9,0,0,6092,0,6,0,Home,0,3,2,Josh Glenn,2
44105,48,55,0,7,0,1,6092,2,1,0,Home,0,6,1,Brandon Matera,3
44106,36,42,0,6,0,0,6092,0,2,1,Home,0,4,5,Rory Thompson,1
44107,33,39,0,5,0,2,6092,0,0,3,Home,2,5,3,Peter Wright,1
44108,15,23,0,3,2,1,6092,0,1,0,Home,0,2,0,Clay Cameron,3
44109,17,13,0,2,0,0,6092,0,2,6,Home,0,0,1,Tom Nicholls,1
44110,138,130,2,30,1,1,6092,2,13,5,Away,4,17,8,Callan Ward,5
44111,125,126,0,29,1,1,6092,0,4,0,Away,4,25,12,Heath Shaw,2
44112,124,170,0,27,0,2,6092,4,12,0,Away,4,15,3,Devon Smith,5
44113,96,112,0,25,2,3,6092,0,13,2,Away,3,12,5,Stephen Coniglio,5
44114,92,86,2,25,1,2,6092,0,11,0,Away,5,14,5,Toby Greene,3
44115,92,94,0,23,1,0,6092,0,13,0,Away,5,10,5,Tom Scully,6
44116,94,92,1,23,0,1,6092,0,13,0,Away,0,10,4,Joshua Kelly,6
44117,85,95,0,21,1,1,6092,0,9,0,Away,2,12,7,Ryan Griffen,3
44118,74,74,0,20,1,0,6092,0,8,0,Away,2,12,7,Zachary Williams,1
44119,78,78,1,19,1,0,6092,0,7,1,Away,4,12,3,Adam Treloar,5
44120,76,80,0,18,0,0,6092,0,5,0,Away,2,13,9,Adam Tomlinson,0
44121,81,75,0,18,0,1,6092,0,12,3,Away,2,6,5,Jack Steele,5
44122,62,70,0,17,1,0,6092,0,8,0,Away,0,9,6,Nick Haynes,1
44123,66,57,1,17,2,0,6092,0,4,0,Away,3,13,8,Lachie Whitfield,0
44124,61,68,0,15,2,0,6092,1,7,0,Away,6,8,5,Rhys Palmer,2
44125,64,79,0,15,0,0,6092,0,5,0,Away,1,10,8,Aidan Corr,0
44126,71,64,4,12,0,0,6092,2,3,0,Away,0,9,6,Jeremy Cameron,1
44127,72,77,0,9,0,0,6092,2,4,17,Away,0,5,4,Rory Lobb,2
44128,38,47,0,7,0,0,6092,0,3,0,Away,1,4,4,Matthew Buntine,2
44129,58,68,0,5,6,0,6092,1,2,21,Away,2,3,4,Tom Downie,6
44130,22,17,0,5,1,0,6092,0,1,0,Away,2,4,1,Curtly Hampton,2
44131,22,18,1,4,1,0,6092,1,0,0,Away,1,4,2,Cameron McCarthy,0
44132,128,117,1,38,0,0,6093,1,18,0,Home,2,20,7,Steele Sidebottom,1
44133,119,137,0,33,0,1,6093,0,13,0,Home,2,20,8,Marley Williams,2
44134,112,103,0,31,0,0,6093,0,19,0,Home,4,12,6,Jack Crisp,5
44135,102,110,0,29,1,1,6093,0,17,0,Home,3,12,2,Scott Pendlebury,7
44136,76,50,2,23,1,1,6093,0,9,0,Home,7,14,4,Paul Seedsman,1
44137,110,118,0,23,0,1,6093,0,5,0,Home,1,18,11,Adam Oxley,3
44138,91,91,2,21,0,0,6093,1,14,0,Home,1,7,6,Dane Swan,4
44139,85,96,0,20,0,2,6093,0,13,0,Home,1,7,4,Travis Varcoe,6
44140,77,86,0,20,0,1,6093,0,12,0,Home,0,8,4,Tom Langdon,4
44141,78,84,0,18,1,1,6093,0,11,0,Home,4,7,3,Levi Greenwood,7
44142,89,86,0,17,1,2,6093,1,7,9,Home,2,10,5,Brodie Grundy,4
44143,65,54,1,15,0,1,6093,0,7,0,Home,2,8,3,Ben Kennedy,4
44144,67,56,1,14,0,0,6093,0,6,0,Home,3,8,6,Jordan De Goey,3
44145,72,82,0,13,0,1,6093,2,2,0,Home,5,11,6,Alex Fasolo,1
44146,60,57,0,12,0,2,6093,0,6,0,Home,1,6,4,Alan Toovey,4
44147,53,45,0,12,0,1,6093,1,6,0,Home,1,6,4,Jarryd Blair,1
44148,52,63,0,11,0,3,6093,0,5,0,Home,0,6,3,Nathan Brown,3
44149,42,35,0,10,3,1,6093,0,5,1,Home,2,5,4,Jesse White,3
44150,51,66,1,10,1,3,6093,1,6,12,Home,0,4,0,Jarrod Witts,2
44151,59,75,0,10,0,2,6093,0,3,0,Home,0,7,6,Jack Frost,3
44152,43,44,0,8,0,0,6093,0,3,0,Home,0,5,2,Brayden Maynard,4
44153,0,1,0,0,0,0,6093,0,0,0,Home,0,0,0,Travis Cloke,0
44154,114,114,1,34,1,0,6093,0,15,0,Away,4,19,7,Andrew Gaff,2
44155,82,98,0,29,3,1,6093,0,19,0,Away,6,10,2,Matthew Priddis,4
44156,101,104,1,29,1,1,6093,1,14,0,Away,3,15,5,Chris Masten,2
44157,79,80,0,24,0,0,6093,0,13,0,Away,3,11,4,Matthew Rosa,2
44158,99,94,1,23,1,0,6093,3,8,0,Away,8,15,6,Mark Lecras,1
44159,91,103,0,23,0,0,6093,0,8,0,Away,3,15,10,Shannon Hurn,0
44160,77,58,3,22,1,0,6093,0,11,0,Away,1,11,6,Dominic Sheed,1
44161,110,116,2,21,1,1,6093,2,8,0,Away,4,13,5,Jamie Cripps,7
44162,77,91,0,18,1,1,6093,0,5,0,Away,1,13,6,Elliot Yeo,3
44163,59,74,0,17,1,0,6093,0,7,0,Away,1,10,6,Xavier Ellis,0
44164,62,53,1,17,2,0,6093,1,8,0,Away,3,9,6,Josh Hill,0
44165,62,73,0,17,1,1,6093,0,6,0,Away,3,11,5,Sharrod Wellingham,1
44166,87,67,2,15,2,1,6093,0,4,11,Away,1,11,10,Callum Sinclair,2
44167,65,65,0,14,0,0,6093,0,4,0,Away,2,10,9,Bradley Sheppard,0
44168,102,100,1,13,2,0,6093,1,7,33,Away,2,6,4,Nicholas Naitanui,6
44169,60,51,1,13,0,1,6093,0,7,0,Away,4,6,2,Luke Shuey,5
44170,43,63,0,12,2,0,6093,0,6,0,Away,0,6,5,Will Schofield,1
44171,35,38,1,12,0,0,6093,0,8,0,Away,1,4,2,Scott Selwood,0
44172,43,37,0,12,3,0,6093,0,7,0,Away,1,5,5,Jack Darling,2
