,AFLfantasy,Supercoach,disposals,gameID,homeAway,name
6291,43,43,8,5103,Away,Andrew Welsh
6292,116,84,33,5104,Home,Bryce Gibbs
6293,88,75,32,5104,Home,Andrew Walker
6294,96,126,29,5104,Home,Marc Murphy
6295,115,140,27,5104,Home,Chris Judd
6296,79,60,25,5104,Home,Andrew Carrazzo
6297,90,101,24,5104,Home,Jordan Russell
6298,75,83,23,5104,Home,Heath Scotland
6299,67,74,21,5104,Home,Dennis Armfield
6300,59,79,20,5104,Home,Paul Bower
6301,74,55,19,5104,Home,Kade Simpson
6302,61,75,18,5104,Home,Aaron Joseph
6303,70,68,17,5104,Home,Bret Thornton
6304,79,83,14,5104,Home,Sam Jacobs
6305,53,39,14,5104,Home,Mitch Robinson
6306,41,57,13,5104,Home,Ryan Houlihan
6307,67,52,13,5104,Home,Lachlan Henderson
6308,80,65,12,5104,Home,Jeff Garlett
6309,45,48,11,5104,Home,Michael Jamison
6310,60,71,10,5104,Home,Shaun Hampson
6311,42,38,10,5104,Home,Christopher Yarran
6312,23,40,7,5104,Home,Eddie Betts
6313,12,13,3,5104,Home,Setanta OhAilpin
6314,142,140,33,5104,Away,Matthew Boyd
6315,109,112,33,5104,Away,Adam Cooney
6316,111,99,29,5104,Away,Ryan Griffen
6317,115,162,28,5104,Away,Brian Lake
6318,102,96,26,5104,Away,Ryan Hargrave
6319,99,83,25,5104,Away,Daniel Cross
6320,81,86,22,5104,Away,Jarrod Harbrow
6321,72,88,21,5104,Away,Lindsay Gilbee
6322,81,71,20,5104,Away,Daniel Giansiracusa
6323,92,103,20,5104,Away,Shaun Higgins
6324,95,91,18,5104,Away,Brad Johnson
6325,78,105,18,5104,Away,Liam Picken
6326,89,78,16,5104,Away,Robert Murphy
6327,72,64,16,5104,Away,Ben Hudson
6328,37,21,15,5104,Away,Easton Wood
6329,97,113,14,5104,Away,Barry Hall
6330,66,67,14,5104,Away,Tom Williams
6331,39,42,13,5104,Away,Callan Ward
6332,57,35,12,5104,Away,Dale Morris
6333,54,60,12,5104,Away,Jarrad Grant
6334,51,44,8,5104,Away,Jordan Roughead
6335,12,15,0,5104,Away,Brennan Stack
6336,116,132,23,5105,Home,Brent Stanton
6337,110,120,23,5105,Home,Courtenay Dempsey
6338,76,110,21,5105,Home,Michael Hurley
6339,87,101,20,5105,Home,Jobe Watson
6340,71,61,20,5105,Home,Travis Colyer
6341,113,103,19,5105,Home,Brent Prismall
6342,87,105,18,5105,Home,Jason Winderlich
6343,56,50,18,5105,Home,Bachar Houli
6344,96,85,18,5105,Home,Ben Howlett
6345,83,91,16,5105,Home,David Hille
6346,68,78,16,5105,Home,Patrick Ryder
6347,44,55,16,5105,Home,Sam Lonergan
6348,77,54,16,5105,Home,David Zaharakis
6349,46,81,11,5105,Home,Dustin Fletcher
6350,42,41,11,5105,Home,Jay Neagle
6351,53,66,11,5105,Home,Heath Hocking
6352,47,50,10,5105,Home,Angus Monfries
6353,61,58,9,5105,Home,Kyle Reimers
6354,76,72,9,5105,Home,Kyle Hardingham
6355,31,21,8,5105,Home,Cale Hooker
6356,27,41,7,5105,Home,Mark McVeigh
6357,26,41,4,5105,Home,Alwyn Davey
6358,102,110,28,5105,Away,Chris Judd
6359,88,96,27,5105,Away,Shaun Grigg
6360,103,104,23,5105,Away,Marc Murphy
6361,71,92,21,5105,Away,Heath Scotland
6362,94,108,20,5105,Away,Kade Simpson
6363,79,71,20,5105,Away,Andrew Carrazzo
6364,79,70,17,5105,Away,Richard Hadley
6365,63,75,17,5105,Away,Lachlan Henderson
6366,105,129,16,5105,Away,Jeff Garlett
6367,66,76,15,5105,Away,Paul Bower
6368,88,119,14,5105,Away,David Ellard
6369,94,107,13,5105,Away,Jarrad Waite
6370,53,95,13,5105,Away,Bryce Gibbs
6371,64,79,13,5105,Away,Mitch Robinson
6372,53,66,12,5105,Away,Eddie Betts
6373,42,40,11,5105,Away,Dennis Armfield
6374,44,48,10,5105,Away,Jordan Russell
6375,61,57,10,5105,Away,Robert Warnock
6376,28,28,10,5105,Away,Marcus Davies
6377,68,49,8,5105,Away,Shaun Hampson
6378,44,49,7,5105,Away,Aaron Joseph
6379,20,17,5,5105,Away,Michael Jamison
6380,123,123,39,5106,Home,Brady Rawlings
6381,163,144,34,5106,Home,Brent Harvey
6382,112,115,33,5106,Home,Leigh Adams
6383,103,99,31,5106,Home,Daniel Wells
6384,97,104,29,5106,Home,Cruize Garlett
6385,103,136,27,5106,Home,Nathan Grima
6386,128,115,26,5106,Home,Hamish McIntosh
6387,100,96,25,5106,Home,Leigh Harding
6388,95,74,24,5106,Home,Daniel Pratt
6389,80,86,22,5106,Home,Michael Firrito
6390,98,100,22,5106,Home,Andrew Swallow
6391,65,63,22,5106,Home,Jamie MacMillan
6392,75,51,21,5106,Home,Scott McMahon
6393,78,79,20,5106,Home,Scott Thompson
6394,76,94,20,5106,Home,Ryan Bastinac
6395,94,122,19,5106,Home,Aaron Edwards
6396,86,82,17,5106,Home,Todd Goldstein
6397,82,68,15,5106,Home,Lachlan Hansen
6398,50,44,15,5106,Home,Levi Greenwood
6399,74,62,13,5106,Home,Samuel Wright
6400,51,54,13,5106,Home,Ben Cunnington
6401,40,44,4,5106,Home,Lindsay Thomas
6402,99,91,26,5106,Away,Greg Broughton
6403,93,88,25,5106,Away,Paul Duffield
6404,84,95,25,5106,Away,Dylan Roberton
6405,88,75,21,5106,Away,Kepler Bradley
6406,89,94,20,5106,Away,Paul Hasleby
6407,87,76,20,5106,Away,Michael Johnson
6408,105,98,20,5106,Away,David Mundy
6409,82,86,19,5106,Away,Luke McPharlin
6410,63,55,18,5106,Away,Jesse Crichton
6411,64,54,17,5106,Away,Roger Hayden
6412,60,70,17,5106,Away,Nathan Fyfe
6413,58,34,16,5106,Away,Rhys Palmer
6414,50,74,15,5106,Away,Adam McPhee
6415,61,52,15,5106,Away,Nicholas Suban
6416,53,41,13,5106,Away,Matthew Pavlich
6417,53,57,12,5106,Away,Antoni Grover
6418,48,24,12,5106,Away,Anthony Morabito
6419,46,46,11,5106,Away,Jay Van Berlo
6420,68,62,10,5106,Away,Matthew De Boer
6421,47,37,9,5106,Away,Garrick Ibbotson
6422,38,32,8,5106,Away,Justin Bollenhagen
6423,21,7,7,5106,Away,Stephen Hill
6424,128,128,32,5107,Home,Heath Grundy
6425,97,108,29,5107,Home,Brett Kirk
6426,96,103,28,5107,Home,Jarrad McVeigh
6427,105,178,27,5107,Home,Kieren Jack
6428,115,114,26,5107,Home,Adam Goodes
6429,76,112,21,5107,Home,Josh P Kennedy
6430,61,71,20,5107,Home,Jude Bolton
6431,62,76,18,5107,Home,Tadhg Kennelly
6432,78,73,17,5107,Home,Paul Bevan
6433,84,103,17,5107,Home,Ben McGlynn
6434,86,123,17,5107,Home,Shane Mumford
6435,64,83,16,5107,Home,Martin Mattner
6436,85,116,16,5107,Home,Ryan OKeefe
6437,60,35,16,5107,Home,Nick Malceski
6438,72,76,16,5107,Home,Daniel Hannebery
6439,73,98,15,5107,Home,Ted Richards
6440,43,28,12,5107,Home,Rhyce Shaw
6441,42,50,11,5107,Home,Jarred Moore
6442,52,44,11,5107,Home,Lewis Jetta
6443,31,49,7,5107,Home,Jesse White
6444,58,70,7,5107,Home,Trent DLane
6445,40,42,5,5107,Home,Mike Pyke
6446,81,86,23,5107,Away,Brent Guerra
6447,91,108,23,5107,Away,Sam Mitchell
6448,121,101,21,5107,Away,Lance Franklin
6449,90,84,20,5107,Away,Jordan Lewis
6450,76,83,19,5107,Away,Shaun Burgoyne
6451,74,114,19,5107,Away,Josh Gibson
6452,52,69,17,5107,Away,Brad Sewell
6453,69,74,15,5107,Away,Thomas Murphy
6454,63,43,15,5107,Away,Grant Birchall
6455,73,75,14,5107,Away,Chance Bateman
6456,68,97,14,5107,Away,Jarryd Roughead
6457,67,81,14,5107,Away,Benjamin Stratton
6458,60,62,13,5107,Away,Luke Hodge
6459,49,85,13,5107,Away,Garry Moss
6460,47,37,9,5107,Away,Rick Ladson
6461,27,62,9,5107,Away,Stephen Gilham
6462,33,39,7,5107,Away,Michael Osborne
6463,32,17,7,5107,Away,Xavier Ellis
6464,37,29,5,5107,Away,Clinton Young
6465,47,29,5,5107,Away,Brent Renouf
6466,18,30,4,5107,Away,Matthew Suckling
6467,24,18,2,5107,Away,Simon Taylor
6468,131,120,28,5108,Home,Scott Selwood
6469,98,121,26,5108,Home,Matthew Priddis
6470,81,96,23,5108,Home,Ashley Smith
6471,86,104,22,5108,Home,Dean Cox
6472,80,117,20,5108,Home,Andrew Strijk
6473,86,70,19,5108,Home,Andrew Embley
6474,78,90,19,5108,Home,Patrick McGinnity
6475,74,117,18,5108,Home,Matthew Spangher
6476,74,69,18,5108,Home,Tom Swift
6477,67,69,16,5108,Home,Quinten Lynch
6478,61,59,16,5108,Home,Matthew Rosa
6479,49,68,15,5108,Home,Mitchell Brown
6480,64,83,15,5108,Home,Bradley Sheppard
6481,74,70,14,5108,Home,Koby Stevens
6482,39,39,13,5108,Home,Brett Jones
6483,56,44,13,5108,Home,Nicholas Naitanui
6484,35,39,11,5108,Home,Lewis Stevenson
6485,51,29,10,5108,Home,Joshua Kennedy
6486,44,40,10,5108,Home,Brad Ebert
6487,40,35,9,5108,Home,Ben McKinley
6488,34,49,9,5108,Home,Will Schofield
6489,61,74,8,5108,Home,Mark Lecras
6490,116,134,29,5108,Away,Michael Rischitelli
6491,83,90,27,5108,Away,Simon Black
6492,96,99,27,5108,Away,Jack Redden
6493,107,79,25,5108,Away,Jared Brennan
6494,95,140,24,5108,Away,Ashley McGrath
6495,66,53,20,5108,Away,Luke Power
6496,90,89,19,5108,Away,Mitchell Clark
6497,97,113,18,5108,Away,Brent Staker
6498,71,71,17,5108,Away,Jed Adcock
6499,85,102,17,5108,Away,Daniel Merrett
6500,72,74,17,5108,Away,Pearce Hanley
6501,67,66,17,5108,Away,Tom Rockliff
6502,56,47,16,5108,Away,Daniel Rich
6503,54,66,16,5108,Away,Ryan Harwood
6504,107,143,15,5108,Away,Jonathan Brown
6505,76,69,14,5108,Away,Cheynee Stiller
6506,82,63,13,5108,Away,Matthew Leuenberger
6507,89,74,12,5108,Away,Joel Patfull
6508,44,64,10,5108,Away,Matthew Maguire
6509,32,35,9,5108,Away,Albert Proud
6510,39,32,7,5108,Away,Todd Banfield
6511,15,-5,5,5108,Away,Aaron Cornelius
6512,108,98,26,5109,Home,Gary Jnr Ablett
6513,102,116,24,5109,Home,Corey Enright
6514,100,99,23,5109,Home,Paul Chapman
6515,96,94,23,5109,Home,Joel Selwood
6516,93,88,21,5109,Home,Cameron Ling
6517,81,97,21,5109,Home,Darren Milburn
6518,48,37,20,5109,Home,James Kelly
6519,83,81,19,5109,Home,Joel Corey
6520,70,77,19,5109,Home,Josh Hunt
6521,78,51,18,5109,Home,Jimmy Bartel
6522,76,66,17,5109,Home,Steve Johnson
6523,76,48,17,5109,Home,Andrew Mackie
6524,89,88,17,5109,Home,Travis Varcoe
6525,68,74,16,5109,Home,Harry Taylor
6526,74,79,15,5109,Home,Matthew Scarlett
6527,47,60,13,5109,Home,Tom Lonergan
6528,65,64,12,5109,Home,Cameron Mooney
6529,58,72,12,5109,Home,Shannon Byrnes
6530,72,59,10,5109,Home,Brad Ottens
6531,53,50,10,5109,Home,Mathew Stokes
6532,41,22,7,5109,Home,James Podsiadly
6533,46,46,6,5109,Home,Tom Hawkins
6534,128,137,35,5109,Away,Alan Didak
6535,127,131,32,5109,Away,Dane Swan
6536,101,110,24,5109,Away,Scott Pendlebury
6537,115,132,23,5109,Away,Dale Thomas
6538,112,103,23,5109,Away,Sharrod Wellingham
6539,90,84,22,5109,Away,Heath Shaw
6540,115,150,22,5109,Away,Brent Macaffer
6541,110,71,17,5109,Away,Luke Ball
6542,85,91,16,5109,Away,Travis Cloke
6543,48,50,16,5109,Away,Chris Dawes
6544,64,62,15,5109,Away,Heritier Lumumba
6545,71,66,15,5109,Away,Steele Sidebottom
6546,81,88,14,5109,Away,Darren Jolly
6547,59,51,13,5109,Away,Ben Johnson
6548,56,82,13,5109,Away,Nick Maxwell
6549,90,75,13,5109,Away,Dayne Beams
6550,43,45,12,5109,Away,Alan Toovey
6551,48,68,12,5109,Away,Tyson Goldsack
6552,94,103,10,5109,Away,Leigh Brown
6553,34,16,7,5109,Away,Leon Davis
6554,11,12,3,5109,Away,Simon Prestigiacomo
6555,5,4,1,5109,Away,Ben Reid
6556,132,147,34,5110,Home,Lenny Hayes
6557,112,147,34,5110,Home,Brendon Goddard
6558,154,155,30,5110,Home,Adam Schneider
6559,102,117,30,5110,Home,Leigh Montagna
6560,108,119,29,5110,Home,Sam Fisher
6561,109,91,28,5110,Home,Clinton Jones
6562,91,92,26,5110,Home,Nick Dal Santo
6563,88,71,25,5110,Home,James Gwilt
6564,78,65,24,5110,Home,Jarryn Geary
6565,109,94,23,5110,Home,Brett Peake
6566,91,89,22,5110,Home,Farren Ray
6567,96,85,22,5110,Home,Andrew McQualter
6568,84,89,21,5110,Home,Jason Blake
6569,66,87,21,5110,Home,Jason Gram
6570,107,90,21,5110,Home,Sam Gilbert
6571,80,55,20,5110,Home,Robert Eddy
6572,103,96,19,5110,Home,Stephen Milne
6573,122,136,19,5110,Home,Nick Riewoldt
6574,69,55,13,5110,Home,Sean Dempster
6575,83,86,11,5110,Home,Ben McEvoy
6576,58,68,10,5110,Home,Michael S Gardiner
6577,31,27,6,5110,Home,Justin Koschitzke
6578,79,68,25,5110,Away,Kane Cornes
6579,103,109,25,5110,Away,Troy Chaplin
6580,77,65,24,5110,Away,Travis Boak
6581,83,86,22,5110,Away,Domenic Cassisi
6582,80,82,21,5110,Away,Tom Logan
6583,80,80,19,5110,Away,Jackson Trengove
6584,54,32,15,5110,Away,Andrew Moore
6585,57,69,14,5110,Away,Robbie Gray
6586,68,90,12,5110,Away,Dean Brogan
6587,31,41,12,5110,Away,David Rodan
6588,49,65,12,5110,Away,Matthew Broadbent
6589,58,44,11,5110,Away,Danny Meyer
6590,32,33,11,5110,Away,Nathan Krakouer
6591,56,48,11,5110,Away,Cameron Hitchcock
6592,29,38,10,5110,Away,Danyle Pearce
6593,37,48,10,5110,Away,Justin Westhoff
6594,39,43,10,5110,Away,Mitchell Banner
6595,45,52,9,5110,Away,Brett Ebert
6596,29,32,9,5110,Away,Alipate Carlile
6597,30,38,8,5110,Away,Matt Thomas
6598,30,46,7,5110,Away,Jay Schulz
6599,45,34,7,5110,Away,Daniel Stewart
6600,92,138,25,5111,Home,Cameron Bruce
6601,95,120,25,5111,Home,Nathan Jones
6602,89,107,25,5111,Home,Tom Scully
6603,88,105,24,5111,Home,Aaron Davey
6604,78,73,21,5111,Home,Colin Sylvia
6605,60,62,19,5111,Home,James McDonald
6606,97,101,18,5111,Home,Brad Green
6607,58,65,17,5111,Home,Colin Garland
6608,57,61,17,5111,Home,Rohan Bail
6609,102,101,17,5111,Home,Liam Jurrah
6610,73,85,16,5111,Home,James Frawley
6611,60,69,16,5111,Home,Jordie McKenzie
6612,74,60,16,5111,Home,Jack Trengove
6613,79,88,15,5111,Home,Joel Macdonald
6614,56,56,13,5111,Home,Jared Rivers
6615,89,113,13,5111,Home,Lynden Dunn
6616,47,64,13,5111,Home,Clint Bartram
6617,68,55,13,5111,Home,Jack Watts
6618,49,56,11,5111,Home,Paul Johnson
6619,69,72,11,5111,Home,Austin Wonaeamirri
6620,32,44,10,5111,Home,Jamie Bennell
6621,47,62,5,5111,Home,Mark Jamar
6622,114,120,32,5111,Away,Daniel Jackson
6623,110,80,26,5111,Away,Ben Cousins
6624,83,104,25,5111,Away,Chris Newman
6625,103,145,23,5111,Away,Mitch Morton
6626,89,74,23,5111,Away,Daniel Connors
6627,94,104,20,5111,Away,Kelvin Moore
6628,74,77,19,5111,Away,Dustin Martin
6629,57,90,18,5111,Away,Brett Deledio
6630,64,69,14,5111,Away,Shane Tuck
6631,78,91,14,5111,Away,Matthew White
6632,74,72,14,5111,Away,Shane Edwards
6633,51,32,14,5111,Away,Mitch Farmer
6634,48,33,14,5111,Away,David Astbury
6635,62,87,12,5111,Away,Jake King
6636,43,50,11,5111,Away,Andrew Browne
6637,44,57,10,5111,Away,Jack Riewoldt
6638,44,38,10,5111,Away,Jeromey Webberley
6639,38,52,9,5111,Away,Will Thursfield
6640,16,23,9,5111,Away,Ben Nason
6641,59,58,7,5111,Away,Angus Graham
6642,44,66,7,5111,Away,Robert Hicks
6643,12,19,5,5111,Away,Luke McGuane
6644,127,82,33,5112,Home,Scott Thompson
6645,124,140,31,5112,Home,Nathan Bock
6646,105,95,30,5112,Home,Bernie Vince
6647,114,150,28,5112,Home,Graham Johncock
6648,120,130,24,5112,Home,Brad Symes
6649,88,87,24,5112,Home,Chris Schmidt
6650,85,81,23,5112,Home,Michael Doughty
6651,76,67,21,5112,Home,Nathan Van Berlo
6652,91,111,20,5112,Home,Scott Stevens
6653,79,98,20,5112,Home,Richard Douglas
6654,74,71,20,5112,Home,David MacKay
6655,90,79,19,5112,Home,Jason Porplyzia
6656,74,90,18,5112,Home,Rory Sloane
6657,91,78,17,5112,Home,Chris Knights
6658,84,64,15,5112,Home,Brent Reilly
6659,60,65,13,5112,Home,Brodie Martin
6660,33,60,11,5112,Home,Ben Rutten
6661,32,25,9,5112,Home,Taylor Walker
6662,61,34,9,5112,Home,Ricky Henderson
6663,37,26,8,5112,Home,Jonathon Griffin
6664,39,58,7,5112,Home,Ivan Maric
6665,50,43,7,5112,Home,Kurt Tippett
6666,140,106,30,5112,Away,Daniel Giansiracusa
6667,95,92,27,5112,Away,Ryan Hargrave
6668,106,118,26,5112,Away,Nathan Eagleton
6669,80,105,25,5112,Away,Daniel Cross
6670,82,88,22,5112,Away,Matthew Boyd
6671,86,95,22,5112,Away,Brian Lake
6672,103,92,22,5112,Away,Ryan Griffen
6673,77,73,21,5112,Away,Adam Cooney
6674,81,84,20,5112,Away,Andrejs Everitt
6675,88,97,19,5112,Away,Ben Hudson
6676,87,68,18,5112,Away,Brad Johnson
6677,56,63,18,5112,Away,Brodie Moles
6678,57,69,16,5112,Away,Jarrad Grant
6679,41,46,13,5112,Away,Lindsay Gilbee
6680,43,37,13,5112,Away,Tom Williams
6681,48,51,11,5112,Away,Liam Picken
6682,36,50,10,5112,Away,Dale Morris
6683,70,61,10,5112,Away,Liam Jones
6684,41,49,7,5112,Away,Easton Wood
6685,36,32,6,5112,Away,Barry Hall
6686,50,44,6,5112,Away,Josh Hill
6687,43,45,6,5112,Away,Jordan Roughead
6688,119,80,36,5113,Home,Adam Cooney
6689,129,104,36,5113,Home,Jarrod Harbrow
6690,167,153,34,5113,Home,Lindsay Gilbee
6691,154,114,29,5113,Home,Daniel Giansiracusa
6692,108,109,27,5113,Home,Daniel Cross
6693,121,89,25,5113,Home,Mitch Hahn
6694,108,95,23,5113,Home,Ryan Hargrave
6695,96,90,23,5113,Home,Ryan Griffen
6696,96,73,22,5113,Home,Robert Murphy
6697,111,111,20,5113,Home,Brian Lake
6698,96,70,19,5113,Home,Jason Akermanis
6699,68,61,19,5113,Home,Shaun Higgins
6700,68,31,18,5113,Home,Brad Johnson
6701,61,72,17,5113,Home,Dale Morris
6702,92,76,17,5113,Home,Jarrad Grant
6703,63,49,15,5113,Home,Tom Williams
6704,66,48,14,5113,Home,Nathan Eagleton
6705,58,59,13,5113,Home,Dylan Addison
6706,77,67,12,5113,Home,Andrejs Everitt
6707,39,54,8,5113,Home,Jordan Roughead
6708,44,38,7,5113,Home,Ben Hudson
6709,43,31,6,5113,Home,Barry Hall
6710,126,103,35,5113,Away,Lenny Hayes
6711,112,114,34,5113,Away,Leigh Montagna
6712,99,118,28,5113,Away,Nick Dal Santo
6713,109,98,27,5113,Away,Brendon Goddard
6714,86,87,25,5113,Away,Clinton Jones
6715,80,114,24,5113,Away,Sam Fisher
6716,87,86,24,5113,Away,Sam Gilbert
6717,85,71,23,5113,Away,Steven Baker
6718,73,59,23,5113,Away,Farren Ray
6719,81,71,22,5113,Away,Jason Blake
6720,98,101,22,5113,Away,Andrew McQualter
6721,68,81,19,5113,Away,Raphael Clarke
6722,62,55,19,5113,Away,James Gwilt
6723,71,64,15,5113,Away,Adam Schneider
6724,59,67,13,5113,Away,Jack Steven
6725,52,54,12,5113,Away,Stephen Milne
6726,67,40,11,5113,Away,Justin Koschitzke
6727,32,44,11,5113,Away,Zac Dawson
6728,65,64,10,5113,Away,David Armitage
6729,46,44,9,5113,Away,Michael S Gardiner
6730,53,38,9,5113,Away,Steven King
6731,55,57,8,5113,Away,Jarryn Geary
6732,85,92,25,5114,Home,Brady Rawlings
6733,105,113,24,5114,Home,Daniel Wells
6734,68,103,23,5114,Home,Michael Firrito
6735,72,113,23,5114,Home,Leigh Adams
6736,114,125,21,5114,Home,Andrew Swallow
6737,92,113,21,5114,Home,Scott Thompson
6738,112,88,21,5114,Home,Liam Anthony
6739,100,92,19,5114,Home,Hamish McIntosh
6740,80,62,19,5114,Home,Aaron Edwards
6741,57,52,18,5114,Home,Levi Greenwood
6742,64,41,17,5114,Home,Brent Harvey
6743,66,82,17,5114,Home,Nathan Grima
6744,64,76,16,5114,Home,Lachlan Hansen
6745,51,57,16,5114,Home,Ryan Bastinac
6746,55,81,14,5114,Home,Scott McMahon
6747,57,49,14,5114,Home,Lindsay Thomas
6748,58,63,13,5114,Home,Jack Ziebell
6749,42,43,10,5114,Home,Ben Warren
6750,50,80,9,5114,Home,David Hale
6751,36,24,9,5114,Home,Ben Cunnington
6752,44,39,7,5114,Home,Todd Goldstein
6753,57,70,7,5114,Home,Samuel Wright
6754,128,97,33,5114,Away,Jack Grimes
6755,96,109,32,5114,Away,Cameron Bruce
6756,90,73,30,5114,Away,Joel Macdonald
6757,72,79,27,5114,Away,Nathan Jones
6758,113,115,24,5114,Away,James McDonald
6759,94,84,24,5114,Away,Aaron Davey
6760,86,94,24,5114,Away,James Frawley
6761,115,98,22,5114,Away,Lynden Dunn
6762,114,100,21,5114,Away,Brad Green
6763,65,75,21,5114,Away,Brent Moloney
6764,94,80,21,5114,Away,Colin Garland
6765,74,62,21,5114,Away,Tom Scully
6766,86,100,17,5114,Away,Mark Jamar
6767,68,51,17,5114,Away,Colin Sylvia
6768,65,49,17,5114,Away,Jamie Bennell
6769,59,63,16,5114,Away,Jack Trengove
6770,71,70,15,5114,Away,Matthew Warnock
6771,63,50,12,5114,Away,Jared Rivers
6772,57,76,12,5114,Away,Ricky Petterd
6773,47,48,9,5114,Away,Clint Bartram
6774,34,19,9,5114,Away,Stefan Martin
6775,40,54,8,5114,Away,Matthew Bate
6776,112,121,24,5115,Home,Tyson Edwards
6777,102,138,22,5115,Home,Graham Johncock
6778,110,87,22,5115,Home,Brent Reilly
6779,83,102,21,5115,Home,Andrew McLeod
6780,68,73,20,5115,Home,Scott Thompson
6781,72,69,20,5115,Home,Bernie Vince
6782,97,112,18,5115,Home,Jason Porplyzia
6783,61,62,17,5115,Home,Simon Goodwin
6784,98,89,17,5115,Home,Scott Stevens
6785,71,90,16,5115,Home,Chris Schmidt
6786,52,54,14,5115,Home,Nathan Bock
6787,44,40,14,5115,Home,Myke Cook
6788,63,67,13,5115,Home,Ben Rutten
6789,65,68,13,5115,Home,Richard Douglas
6790,56,53,13,5115,Home,Phil Davis
6791,54,60,11,5115,Home,Brett Burton
6792,74,96,11,5115,Home,Ivan Maric
6793,64,57,11,5115,Home,Kurt Tippett
6794,49,41,11,5115,Home,Jared Petrenko
6795,68,52,11,5115,Home,Matthew Jaensch
6796,51,33,10,5115,Home,Nathan Van Berlo
6797,47,34,8,5115,Home,Michael Doughty
6798,114,102,29,5115,Away,Kane Cornes
6799,77,81,24,5115,Away,Steven Salopek
6800,103,120,21,5115,Away,Danyle Pearce
6801,100,119,20,5115,Away,Domenic Cassisi
6802,120,127,20,5115,Away,Robbie Gray
6803,94,100,19,5115,Away,Travis Boak
6804,98,109,18,5115,Away,Chad Cornes
6805,57,117,18,5115,Away,David Rodan
6806,99,99,18,5115,Away,Troy Chaplin
6807,69,46,18,5115,Away,Paul Stewart
6808,53,84,16,5115,Away,Matt Thomas
6809,80,58,16,5115,Away,Jason Davenport
6810,92,77,14,5115,Away,Dean Brogan
6811,67,56,14,5115,Away,Warren Tredrea
6812,63,64,13,5115,Away,Josh Carr
6813,59,69,12,5115,Away,Alipate Carlile
6814,62,61,12,5115,Away,Hamish Hartlett
6815,59,70,9,5115,Away,Brett Ebert
6816,48,41,9,5115,Away,Justin Westhoff
6817,34,44,8,5115,Away,Jacob Surjan
6818,16,25,4,5115,Away,Jay Schulz
6819,28,33,3,5115,Away,Matthew Lobbe
6820,137,128,32,5116,Home,Nathan LMurray
6821,127,137,30,5116,Home,Brent Stanton
6822,117,101,28,5116,Home,Jason Winderlich
6823,122,140,28,5116,Home,Jobe Watson
6824,128,96,28,5116,Home,Brent Prismall
6825,96,105,25,5116,Home,Dustin Fletcher
6826,113,97,23,5116,Home,David Hille
6827,110,81,20,5116,Home,Andrew Welsh
6828,84,79,18,5116,Home,Mark McVeigh
6829,83,74,18,5116,Home,Courtenay Dempsey
6830,84,92,18,5116,Home,Sam Lonergan
6831,72,80,15,5116,Home,Angus Monfries
6832,81,89,15,5116,Home,Henry Slattery
6833,65,91,15,5116,Home,Heath Hocking
6834,87,102,15,5116,Home,Michael Hurley
6835,78,66,15,5116,Home,David Zaharakis
6836,66,79,14,5116,Home,Jarrod Atkinson
6837,76,83,13,5116,Home,Alwyn Davey
6838,104,105,11,5116,Home,Patrick Ryder
6839,34,69,11,5116,Home,Cale Hooker
6840,69,57,10,5116,Home,Scott Gumbleton
6841,53,25,9,5116,Home,Rick Dyson
6842,96,95,22,5116,Away,Clinton Young
6843,83,79,19,5116,Away,Chance Bateman
6844,84,118,19,5116,Away,Luke Hodge
6845,60,53,17,5116,Away,Michael Osborne
6846,77,60,17,5116,Away,Brad Sewell
6847,53,50,16,5116,Away,Brent Guerra
6848,108,120,16,5116,Away,Lance Franklin
6849,54,84,16,5116,Away,Benjamin Stratton
6850,59,36,14,5116,Away,Jordan Lewis
